#pLT is two-dimensional [i,r]=[component, individual]
#[i,*] means all data in row i.

param pLT := 
[1,*]
1  0    2  7    3  8    4  7    5  4    6  6    7  5    8  7    9  7    10 7    
11 7    12 8    13 6    14 8    15 3    16 4    17 5    18 6    19 7    20 8    
21 7    22 4    23 5    24 6    25 9    26 7    27 4    28 5    29 7    30 6    
31 4    32 6    

[2,*]
1  2    2  4    3  4    4  2    5  3    6  3    7  4    8  4    9  4    10 4    
11 4    12 3    13 4    14 2    15 2    16 3    17 3    18 4    19 4    20 4    
21 2    22 3    23 4    24 5    25 4    26 3    27 3    28 4    29 3    30 2    
31 3    32 4    

[3,*]
1  1    2  3    3  2    4  2    5  2    6  3    7  3    8  3    9  3    10 3    
11 2    12 3    13 1    14 1    15 2    16 2    17 3    18 3    19 3    20 1    
21 2    22 3    23 3    24 3    25 2    26 2    27 3    28 2    29 2    30 2    
31 3    32 2    

[4,*]
1  1    2  1    3  2    4  2    5  2    6  3    7  2    8  2    9  3    10 2    
11 3    12 1    13 1    14 1    15 2    16 3    17 3    18 3    19 1    20 2    
21 2    22 3    23 3    24 1    25 2    26 3    27 2    28 1    29 2    30 3    
31 2    32 3    

[5,*]
1  1    2  1    3  1    4  1    5  2    6  2    7  1    8  2    9  1    10 2    
11 1    12 1    13 1    14 1    15 2    16 2    17 2    18 1    19 1    20 1    
21 2    22 2    23 1    24 1    25 2    26 1    27 1    28 1    29 2    30 1    
31 2    32 1    

[6,*]
1  2    2  3    3  4    4  5    5  4    6  4    7  5    8  4    9  5    10 2    
11 2    12 3    13 3    14 4    15 5    16 4    17 2    18 3    19 4    20 5    
21 4    22 2    23 3    24 4    25 3    26 2    27 4    28 5    29 4    30 5    
31 2    32 2    

[7,*]
1  3    2  6    3  6    4  6    5  6    6  7    7  5    8  7    9  3    10 3    
11 4    12 5    13 6    14 7    15 6    16 4    17 4    18 6    19 7    20 6    
21 4    22 5    23 6    24 5    25 4    26 6    27 7    28 6    29 7    30 3    
31 4    32 5    

[8,*]
1  1    2  2    3  1    4  1    5  2    6  1    7  2    8  1    9  1    10 1    
11 1    12 2    13 2    14 1    15 1    16 1    17 1    18 2    19 2    20 1    
21 1    22 2    23 1    24 1    25 1    26 2    27 1    28 2    29 1    30 1    
31 1    32 2    
;
